condition,noise,run,node,epoch,grad_slope,grad_thresh,grad_pass,acc_variance,var_thresh,var_pass,local_converged,global_flag_value,log_reported_node,val_accuracy,source_file
cascaded_dp,1.5,1,ml1,9,0.937614,0.421700,False,0.00014792,0.00002240,False,False,0.0000,0,0.6704,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,10,0.648240,0.421700,False,0.00015287,0.00002240,False,False,0.0000,0,0.6644,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,11,1.909427,0.421700,False,0.00019518,0.00002240,False,False,0.0000,0,0.6726,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,12,0.908123,0.421700,False,0.00018851,0.00002240,False,False,0.0000,0,0.6943,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,13,1.325167,0.421700,False,0.00017600,0.00002240,False,False,0.0000,0,0.6969,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,14,0.224949,0.421700,True,0.00022928,0.00002240,False,False,0.0000,0,0.7037,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,15,0.300007,0.421700,True,0.00011595,0.00002240,False,False,0.0000,0,0.6987,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,16,0.149129,0.421700,True,0.00001918,0.00002240,True,False,0.0000,0,0.7062,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,17,2.174047,0.421700,False,0.00001498,0.00002240,True,True,0.5000,0,0.6965,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,18,0.225235,0.421700,True,0.00005455,0.00002240,False,True,0.5000,0,0.7176,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,19,0.362217,0.421700,True,0.00008551,0.00002240,False,True,0.5000,0,0.7187,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,20,0.250195,0.421700,True,0.00007349,0.00002240,False,True,0.5000,0,0.7166,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,21,0.673735,0.421700,False,0.00006824,0.00002240,False,True,0.5000,0,0.7146,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,22,2.266639,0.421700,False,0.00000370,0.00002240,True,True,0.5000,0,0.7203,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,23,1.336678,0.421700,False,0.00000375,0.00002240,True,True,0.5000,0,0.7181,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,24,0.268834,0.421700,True,0.00001045,0.00002240,True,True,0.5000,0,0.7240,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,25,1.106606,0.421700,False,0.00000933,0.00002240,True,True,0.5000,0,0.7190,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,26,0.515202,0.421700,False,0.00000641,0.00002240,True,True,0.5000,0,0.7242,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,27,0.921179,0.421700,False,0.00001857,0.00002240,True,True,0.5000,0,0.7301,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,28,0.091100,0.421700,True,0.00001699,0.00002240,True,True,0.5000,0,0.7297,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,29,1.052800,0.421700,False,0.00001863,0.00002240,True,True,0.5000,0,0.7294,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,30,,,,,,,,,,0.7319,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,31,,,,,,,,,,0.8079,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,32,,,,,,,,,,0.8263,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,33,,,,,,,,,,0.8408,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,34,,,,,,,,,,0.8430,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,35,,,,,,,,,,0.8564,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,36,,,,,,,,,,0.8658,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,37,,,,,,,,,,0.8710,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,38,,,,,,,,,,0.8710,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,39,,,,,,,,,,0.8676,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,40,,,,,,,,,,0.8771,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,41,,,,,,,,,,0.8802,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,42,,,,,,,,,,0.8732,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,43,,,,,,,,,,0.8885,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,44,,,,,,,,,,0.8812,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,45,,,,,,,,,,0.8889,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,46,,,,,,,,,,0.8863,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,47,,,,,,,,,,0.8847,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,48,,,,,,,,,,0.8881,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,49,,,,,,,,,,0.8891,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,50,,,,,,,,,,0.8881,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml2,1,,,,,,,,,,0.4608,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,2,,,,,,,,,,0.5597,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,3,,,,,,,,,,0.5993,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,4,,,,,,,,,,0.6303,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,5,,,,,,,,,,0.6397,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,6,2.612547,0.421700,False,0.00103071,0.00002240,False,False,0.0000,1,0.6467,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,7,1.735697,0.421700,False,0.00036717,0.00002240,False,False,0.0000,1,0.6546,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,8,1.935464,0.421700,False,0.00019017,0.00002240,False,False,0.0000,1,0.6709,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,9,0.751805,0.421700,False,0.00010979,0.00002240,False,False,0.0000,1,0.6564,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,10,0.014639,0.421700,True,0.00010923,0.00002240,False,False,0.0000,1,0.6745,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,11,0.320675,0.421700,True,0.00013202,0.00002240,False,False,0.0000,1,0.6852,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,12,1.110752,0.421700,False,0.00013594,0.00002240,False,False,0.0000,1,0.6896,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,13,0.058367,0.421700,True,0.00014098,0.00002240,False,False,0.0000,1,0.6843,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,14,0.379443,0.421700,True,0.00009356,0.00002240,False,False,0.0000,1,0.7042,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,15,0.632197,0.421700,False,0.00007503,0.00002240,False,False,0.0000,1,0.7031,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,16,0.412354,0.421700,True,0.00008137,0.00002240,False,False,0.0000,1,0.7072,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,17,0.095940,0.421700,True,0.00006582,0.00002240,False,False,0.5000,1,0.6975,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,18,0.010517,0.421700,True,0.00002717,0.00002240,False,False,0.5000,1,0.7134,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,19,0.325694,0.421700,True,0.00003236,0.00002240,False,False,0.5000,1,0.7111,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,20,0.998754,0.421700,False,0.00003338,0.00002240,False,False,0.5000,1,0.7122,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,21,0.272573,0.421700,True,0.00005023,0.00002240,False,False,0.5000,1,0.7189,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,22,0.832509,0.421700,False,0.00003679,0.00002240,False,False,0.5000,1,0.7275,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,23,0.526281,0.421700,False,0.00003755,0.00002240,False,False,0.5000,1,0.7220,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,24,1.313269,0.421700,False,0.00004093,0.00002240,False,False,0.5000,1,0.7100,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,25,1.322523,0.421700,False,0.00005559,0.00002240,False,False,0.5000,1,0.7317,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,26,2.036085,0.421700,False,0.00005572,0.00002240,False,False,0.5000,1,0.7188,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,27,0.645552,0.421700,False,0.00006104,0.00002240,False,False,0.5000,1,0.7296,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,28,0.602004,0.421700,False,0.00006791,0.00002240,False,False,0.5000,1,0.7291,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,29,0.095444,0.421700,True,0.00002034,0.00002240,True,False,0.5000,1,0.7287,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,30,,,,,,,,,,0.7350,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,31,,,,,,,,,,0.7967,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,32,,,,,,,,,,0.8091,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,33,,,,,,,,,,0.8473,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,34,,,,,,,,,,0.8600,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,35,,,,,,,,,,0.8613,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,36,,,,,,,,,,0.8673,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,37,,,,,,,,,,0.8696,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,38,,,,,,,,,,0.8755,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,39,,,,,,,,,,0.8748,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,40,,,,,,,,,,0.8824,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,41,,,,,,,,,,0.8781,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,42,,,,,,,,,,0.8800,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,43,,,,,,,,,,0.8844,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,44,,,,,,,,,,0.8828,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,45,,,,,,,,,,0.8814,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,46,,,,,,,,,,0.8896,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,47,,,,,,,,,,0.8872,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,48,,,,,,,,,,0.8849,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,49,,,,,,,,,,0.8861,exp_cascaded_dp_1.5_ml2_run1.log
cascaded_dp,1.5,1,ml2,50,,,,,,,,,,0.8877,exp_cascaded_dp_1.5_ml2_run1.log
